"set_num","name","year","theme_id","num_parts","inventory_id","version","total_quantity"
"4527-1",The Joker,2012,492,57,8646,1,1
"4528-1",Green Lantern,2012,492,38,8646,1,1
"4531-1",Manual Points,1991,244,6,50,1,4
"4531-1",Manual Points,1991,244,6,309,1,4
"4531-1",Manual Points,1991,244,6,6330,1,4
"4531-1",Manual Points,1991,244,6,15164,1,4
"4548-1",Transformer and Speed Regulator,1991,244,3,8997,1,4
"4548-1",Transformer and Speed Regulator,1991,244,3,9925,1,4
"4548-1",Transformer and Speed Regulator,1991,244,3,10158,1,4
"4548-1",Transformer and Speed Regulator,1991,244,3,13917,1,4
"4600-1",Police Cruiser,2001,281,23,1765,1,2
"4600-1",Police Cruiser,2001,281,23,14921,1,2
"4601-1",Fire Cruiser,2001,283,22,10318,1,1
"4604-1",Police Copter,2001,281,16,1765,1,2
"4604-1",Police Copter,2001,281,16,14921,1,2
"4605-1",Fire Response SUV,2001,283,30,10318,1,1
"4606-1",Aqua Res-Q Transport,2001,284,40,1765,1,1
"4608-1",Bank Breakout,2001,281,68,14921,1,1
"4609-1",Fire Attack Team,2001,283,95,1765,1,2
"4609-1",Fire Attack Team,2001,283,95,10318,1,2
"4611-1",Police HQ,2001,281,137,14921,1,1
"4612-1",Super Glider,2002,282,7,10921,1,1
"4613-1",Turbo Chopper,2002,282,13,10921,1,1
"4614-1",Ultralight Flyer,2002,282,16,10921,1,1
"4695-1",Knight Bus - Mini,2004,246,58,2577,1,2
"4695-1",Knight Bus - Mini,2004,246,58,10229,1,2
"4701-1",Sorting Hat,2001,251,50,7261,1,1
"4702-1",The Final Challenge,2001,251,61,7261,1,1
"4704-1",The Chamber of the Winged Keys,2001,251,180,7261,1,1
"4705-1",Snape's Class,2001,251,167,2915,1,2
"4705-1",Snape's Class,2001,251,167,7261,1,2
"4706-1",Forbidden Corridor,2001,251,239,7261,1,1
"4709-1",Hogwarts Castle,2001,251,696,1634,1,3
"4709-1",Hogwarts Castle,2001,251,696,2915,1,3
"4709-1",Hogwarts Castle,2001,251,696,7261,1,3
"4711-1",Flying Lesson,2002,251,24,7261,1,1
"4721-1",Hogwarts Classroom,2001,251,75,6544,1,1
"4726-1",Quidditch Practice,2002,247,131,6544,1,1
"4727-1",Aragog in the Dark Forest,2002,247,183,6544,1,1
"4729-1",Dumbledore's Office,2002,247,451,1634,1,1
"4730-1",Chamber of Secrets,2002,247,597,1634,1,2
"4730-1",Chamber of Secrets,2002,247,597,2915,1,2
"4731-1",Dobby's Release,2002,247,71,6544,1,1
"4735-1",Slytherin,2002,247,93,6544,1,1
"4750-1",Draco's Encounter with Buckbeak,2004,250,37,10229,1,1
"4751-1",Harry and the Marauder's Map,2004,250,108,10229,1,1
"4755-1",Knight Bus,2004,250,244,2577,1,1
"4782-1",Box of Bricks,2005,48,200,104,1,1
"4816-1",Knight's Catapult,2000,197,50,15951,1,1
"4817-1",Dungeon,2000,197,39,15951,1,1
"4818-1",Dragon Rider,2000,197,15,15951,1,1
"4819-1",Rebel Chariot,2000,197,49,15951,1,1
"4850-1",Spider-Man's First Chase,2003,488,190,2239,1,1
"4851-1",The Origins,2003,488,219,2239,1,1
"4852-1",The Final Showdown,2003,488,359,2239,1,1
"4853-1",Spider-Man's Street Chase,2004,488,81,2481,1,1
"4855-1",Spider-Man's Train Rescue,2004,488,298,16371,1,1
"4856-1",Doc Ock's Hideout,2004,488,485,16371,1,1
"4857-1",Doc Ock's Fusion Lab,2004,488,237,2481,1,2
"4857-1",Doc Ock's Fusion Lab,2004,488,237,16371,1,2
"4865-1",The Forbidden Forest,2011,246,64,9943,1,1
"4866-1",The Knight Bus,2011,246,281,9943,1,1
"4867-1",Hogwarts,2011,246,465,9943,1,1
"4886-1",Building Bonanza,2004,205,667,1888,1,1
"4915-1",Mini Construction,2007,26,68,11253,1,1
"4916-1",Mini Animals,2007,31,77,11253,1,1
"4917-1",Mini Robots,2007,32,77,11253,1,1
"4918-1",Mini Flyers,2007,24,76,11253,1,1
"4924-10",Advent Calendar 2004 Creator (Day  9) Skiing Elf,2004,223,16,6086,1,1
"4924-11",Advent Calendar 2004 Creator (Day 10) Sledding Santa,2004,223,14,6086,1,1
"4924-12",Advent Calendar 2004 Creator (Day 11) Goose,2004,223,14,6086,1,1
"4924-13",Advent Calendar 2004 Creator (Day 12) Green Present,2004,223,7,6086,1,1
"4924-14",Advent Calendar 2004 Creator (Day 13) Santa Ornament,2004,223,12,6086,1,1
"4924-15",Advent Calendar 2004 Creator (Day 14) Helicopter,2004,223,13,6086,1,1
"4924-16",Advent Calendar 2004 Creator (Day 15) Reindeer,2004,223,9,6086,1,1
"4924-17",Advent Calendar 2004 Creator (Day 16) Elf Girl,2004,223,14,6086,1,1
"4924-18",Advent Calendar 2004 Creator (Day 17) Speedboat,2004,223,13,6086,1,1
"4924-19",Advent Calendar 2004 Creator (Day 18) Racing Car,2004,223,23,6086,1,1
"4924-2",Advent Calendar 2004 Creator (Day 1) Elf Ornament,2004,223,15,6086,1,1
"4924-20",Advent Calendar 2004 Creator (Day 19) Snowman,2004,223,13,6086,1,1
"4924-21",Advent Calendar 2004 Creator (Day 20) Leaf Ornament,2004,223,18,6086,1,1
"4924-22",Advent Calendar 2004 Creator (Day 21) Santa,2004,223,13,6086,1,1
"4924-23",Advent Calendar 2004 Creator (Day 22) Sailing Ship,2004,223,16,6086,1,1
"4924-24",Advent Calendar 2004 Creator (Day 23) Tree,2004,223,12,6086,1,1
"4924-25",Advent Calendar 2004 Creator (Day 24) Air Boat,2004,223,9,6086,1,1
"4924-3",Advent Calendar 2004 Creator (Day  2) Plane,2004,223,13,6086,1,1
"4924-4",Advent Calendar 2004 Creator (Day  3) Parrot,2004,223,13,6086,1,1
"4924-5",Advent Calendar 2004 Creator (Day  4) Robot,2004,223,19,6086,1,1
"4924-6",Advent Calendar 2004 Creator (Day  5) Blue Present,2004,223,7,6086,1,1
"4924-7",Advent Calendar 2004 Creator (Day  6) Ship,2004,223,19,6086,1,1
"4924-8",Advent Calendar 2004 Creator (Day 7) Angel Ornament,2004,223,17,6086,1,1
"4924-9",Advent Calendar 2004 Creator (Day  8) Van,2004,223,16,6086,1,1
"5225-1","9v Motor with gear reduction",1998,453,1,5955,1,1
"5300-1",Electric Train Motor,1991,456,3,9925,1,1
"5370a-1",Large Make and Create Bucket with Special LEGO Bonus Bricks (Bucket and its contents only),2005,37,500,10795,1,1
"5370b-1",Large Make and Create Bucket with Special LEGO Bonus Bricks (Bonus box and its contents only),2005,48,201,10795,1,1
"5515-1",Fun Building with LEGO Bricks,2007,37,240,4863,1,1
"5529-1",LEGO Basic Bricks,2010,37,326,10997,1,1
"5537-1",Limited Edition [Blue Tub],2007,37,683,4863,1,1
"5573-1",LEGO Build & Play [Blue Tub],2008,37,646,12590,1,1
"5576-1",Basic Bricks -- Medium,2008,48,378,8222,1,2
"5576-1",Basic Bricks -- Medium,2008,48,378,12590,1,2
"5610-1",Builder,2008,56,23,5110,1,1
"5612-1",Police Officer,2008,61,21,5110,1,2
"5612-1",Police Officer,2008,61,21,6733,1,2
"5613-1",Firefighter,2008,58,25,1418,1,2
"5613-1",Firefighter,2008,58,25,5110,1,2
"5620-1",Street Cleaner,2008,63,22,7766,1,1
"5836-1",Beautiful Baby Princess,2002,319,23,10481,1,1
"5837-1",Flora's Bubbling Bath,2002,319,27,10481,1,1
"5838-1",The Wicked Madam Frost,2002,319,36,10481,1,1
"5850-1",The Royal Crystal Palace,2002,319,153,10481,1,1
"5856-1",Paprika and the Mischievous Monkey,2003,320,47,9123,1,1
"5857-1",Safran's Amazing Bazaar,2003,320,96,9123,1,1
"5858-1","The Golden Palace, Blue Box",2003,320,174,9123,1,1
"5859-1",Little Garden Fairy,2003,319,49,6990,1,1
"5861-1",Fairy Island,2003,319,105,6990,1,1
"5862-1",Flower Fairy Party [Blue Box],2003,319,151,6990,1,1
"5920-1",Island Racer,2000,298,50,8071,1,1
"5928-1",Bi-Wing Baron,1998,297,70,1203,1,1
"5934-1",Dino Explorer,2000,298,90,8071,1,1
"5935-1",Island Hopper,2000,298,205,8071,1,1
"5938-1",Oasis Ambush,1998,297,82,1203,1,1
"5969-1",Squidman Escape,2009,141,41,10421,1,2
"5969-1",Squidman Escape,2009,141,41,16159,1,2
"5970-1",Freeze Ray Frenzy,2009,141,79,10421,1,2
"5970-1",Freeze Ray Frenzy,2009,141,79,16159,1,2
"5971-1",Gold Heist,2009,141,204,10421,1,1
"5972-1",Space Truck Getaway [Container Heist],2009,141,270,10421,1,2
"5972-1",Space Truck Getaway [Container Heist],2009,141,270,16159,1,2
"5973-1",Hyperspeed Pursuit,2009,141,455,10421,1,2
"5973-1",Hyperspeed Pursuit,2009,141,455,16159,1,2
"5974-1",Galactic Enforcer,2009,141,824,10421,1,1
"5988-1",Pharaoh's Forbidden Ruins,1998,297,720,1203,1,1
"5994-1",Catapult,2005,198,27,9749,1,1
"5999-1",Jayko,2005,198,6,9749,1,1
"60000-1",Fire Motorcycle,2013,58,39,9329,1,1
"60001-1",Fire Rescue,2013,58,79,9329,1,1
"60002-1",Fire Truck,2013,58,208,9329,1,1
"60004-1",Fire Station,2013,58,750,4288,1,1
"60024-10","Advent Calendar 2013, City (Day  9)",2013,220,4,13925,1,1
"60024-11","Advent Calendar 2013, City (Day 10)",2013,220,8,13925,1,1
"60024-12","Advent Calendar 2013, City (Day 11)",2013,220,15,13925,1,1
"60024-13","Advent Calendar 2013, City (Day 12)",2013,220,21,13925,1,1
"60024-14","60024 Advent Calendar 2013, City (Day 13)",2013,220,6,13925,1,1
"60024-15","60024 Advent Calendar 2013, City (Day 14)",2013,220,16,13925,1,1
"60024-16","60024 Advent Calendar 2013, City (Day 15)",2013,220,12,13925,1,1
"60024-17","60024 Advent Calendar 2013, City (Day 16)",2013,220,13,13925,1,1
"60024-18","60024 Advent Calendar 2013, City (Day 17)",2013,220,8,13925,1,1
"60024-19","60024 Advent Calendar 2013, City (Day 18)",2013,220,7,13925,1,1
"60024-2","Advent Calendar 2013, City (Day  1)",2013,220,5,13925,1,1
"60024-20","60024 Advent Calendar 2013, City (Day 19)",2013,220,10,13925,1,1
"60024-21","60024 Advent Calendar 2013, City (Day 20)",2013,220,10,13925,1,1
"60024-22","60024 Advent Calendar 2013, City (Day 21)",2013,220,19,13925,1,1
"60024-23","60024 Advent Calendar 2013, City (Day 22)",2013,220,15,13925,1,1
"60024-24","60024 Advent Calendar 2013, City (Day 23)",2013,220,18,13925,1,1
"60024-25","60024 Advent Calendar 2013, City (Day 24) Santa",2013,220,6,13925,1,1
"60024-3","Advent Calendar 2013, City (Day  2)",2013,220,11,13925,1,1
"60024-4","Advent Calendar 2013, City (Day  3)",2013,220,3,13925,1,1
"60024-5","Advent Calendar 2013, City (Day  4)",2013,220,6,13925,1,1
"60024-6","Advent Calendar 2013, City (Day  5)",2013,220,8,13925,1,1
"60024-7","Advent Calendar 2013, City (Day  6)",2013,220,6,13925,1,1
"60024-8","Advent Calendar 2013, City (Day  7)",2013,220,9,13925,1,1
"60024-9","Advent Calendar 2013, City (Day  8)",2013,220,8,13925,1,1
"60041-1",Crook Pursuit,2014,61,38,2725,1,1
"60042-1",High Speed Police Chase,2014,61,109,2725,1,1
"60046-1",Helicopter Surveillance,2014,61,526,2725,1,1
"60050-1",Train Station,2014,66,422,11759,1,1
"60052-1",Cargo Train,2014,66,887,11759,1,1
"60063-10",Advent Calendar 2014 City (Day 9) Handcart with Bread,2014,220,6,1899,1,1
"60063-11",Advent Calendar 2014 City (Day 10) Small Catapult,2014,220,7,1899,1,1
"60063-12",Advent Calendar 2014 City (Day 11) Policeman with Megaphone and Sheet Music,2014,220,6,1899,1,1
"60063-13",Advent Calendar 2014 City (Day 12) Duck with Remote Control,2014,220,10,1899,1,1
"60063-14",Advent Calendar 2014 City (Day 13) Burglar with Bag and Flashlight,2014,220,8,1899,1,1
"60063-15",Advent Calendar 2014 City (Day 14) Sled,2014,220,7,1899,1,1
"60063-16",Advent Calendar 2014 City (Day 15) Dog with Bone and Food Dish,2014,220,3,1899,1,1
"60063-17",Advent Calendar 2014 City (Day 16) Santa's Snowmobile,2014,220,13,1899,1,1
"60063-18",Advent Calendar 2014 City (Day 17) Santa's Sled with Box,2014,220,11,1899,1,1
"60063-19",Advent Calendar 2014 City (Day 18) Policeman with Cup and Handcuffs,2014,220,6,1899,1,1
"60063-2",Advent Calendar 2014 City (Day 1) Boy Posting Christmas Mail,2014,220,5,1899,1,1
"60063-20",Advent Calendar 2014 City (Day 19) Turkey Dinner,2014,220,11,1899,1,1
"60063-21","Advent Calendar 2014 City (Day 20) Axe, Shovel and Logs",2014,220,5,1899,1,1
"60063-22",Advent Calendar 2014 City (Day 21) Christmas Present and Stocking,2014,220,14,1899,1,1
"60063-23",Advent Calendar 2014 City (Day 22) Christmas Tree,2014,220,21,1899,1,1
"60063-24",Advent Calendar 2014 City (Day 23) Tricycle,2014,220,14,1899,1,1
"60063-25",Advent Calendar 2014 City (Day 24) Santa with Bag and Cookie,2014,220,7,1899,1,1
"60063-3",Advent Calendar 2014 City (Day 2) Mailbox with Green Frog,2014,220,8,1899,1,1
"60063-4",Advent Calendar 2014 City (Day 3) Snowman,2014,220,5,1899,1,1
"60063-5",Advent Calendar 2014 City (Day 4) Pie Stall,2014,220,6,1899,1,1
"60063-6",Advent Calendar 2014 City (Day 5) Girl with Croissant,2014,220,5,1899,1,1
"60063-7",Advent Calendar 2014 City (Day 6) Fruit Stall,2014,220,16,1899,1,1
"60063-8",Advent Calendar 2014 City (Day 7) Little Shop,2014,220,18,1899,1,1
"60063-9",Advent Calendar 2014 City (Day 8) Girl on Ice Skates,2014,220,6,1899,1,1
"6008-1",Royal King,1995,201,12,3092,1,1
"6016-1",Knights' Arsenal,1987,199,37,2216,1,1
"6027-1",Bat Lord's Catapult,1997,195,54,3092,1,1
"603-3",Vintage Car,1970,397,36,11966,1,1
"6037-1",Witch's Windship,1997,195,60,3092,1,1
"6041-1",Armor Shop,1986,199,113,2216,1,1
"6131-1",Build and Play,2011,37,646,10997,1,1
"6205-1",V-wing Fighter,2006,168,118,15519,1,1
"6212-1",X-wing Fighter,2006,169,437,9708,1,1
"6216-1",Jawblade,2012,403,45,14152,1,1
"6235-1",Buried Treasure,1989,148,27,16254,1,1
"6239-1",Cannon Battle,2009,153,45,1323,1,1
"6240-1",Kraken Attackin',2009,153,78,1323,1,1
"6241-1",Loot Island,2009,153,144,1323,1,1
"6242-1",Soldiers' Fort,2009,153,370,1323,1,1
"6243-1",Brickbeard's Bounty,2009,153,595,1323,1,1
"6245-1",Harbor Sentry,1989,151,26,16254,1,1
"626-1","Baseplate, Green",1996,473,1,6544,1,1
"6271-1",Imperial Flagship,1992,147,320,5093,1,1
"6282-1",Stringer,2012,401,42,9691,1,1
"6283-1",Voltix,2012,403,61,9691,1,1
"6290-1",Red Beard Runner,2001,148,712,8226,1,1
"6291-1",Armada Flagship,2001,149,291,8226,1,1
"6292-1",Enchanted Island,2001,152,445,8226,1,1
"6293-1",Furno,2012,401,56,14152,1,1
"6299-10",Advent Calendar 2009 Pirates (Day  9) - Plants and Crab,2009,224,7,305,1,1
"6299-11",Advent Calendar 2009 Pirates (Day 10) - Barrel with Tools,2009,224,3,305,1,1
"6299-12",Advent Calendar 2009 Pirates (Day 11) - Castaway,2009,224,7,305,1,1
"6299-13",Advent Calendar 2009 Pirates (Day 12) - Fish over Fire,2009,224,9,305,1,1
"6299-14",Advent Calendar 2009 Pirates (Day 13) - Monkey,2009,224,2,305,1,1
"6299-15",Advent Calendar 2009 Pirates (Day 14) - Mermaid,2009,224,4,305,1,1
"6299-16",Advent Calendar 2009 Pirates (Day 15) - Clam and Plant,2009,224,6,305,1,1
"6299-17",Advent Calendar 2009 Pirates (Day 16) - Table with Food and Rat,2009,224,8,305,1,1
"6299-18",Advent Calendar 2009 Pirates (Day 17) - Imperial Soldier II,2009,224,6,305,1,1
"6299-19",Advent Calendar 2009 Pirates (Day 18) - Weapon Stand,2009,224,9,305,1,1
"6299-2",Advent Calendar 2009 Pirates (Day  1) - Captain Brickbeard,2009,224,6,305,1,1
"6299-20",Advent Calendar 2009 Pirates (Day 19) - Pirate,2009,224,4,305,1,1
"6299-21",Advent Calendar 2009 Pirates (Day 20) - Barrel and Paddle,2009,224,2,305,1,1
"6299-22",Advent Calendar 2009 Pirates (Day 21) - Sawfish,2009,224,2,305,1,1
"6299-23",Advent Calendar 2009 Pirates (Day 22) - Skeleton and Snake,2009,224,7,305,1,1
"6299-24",Advent Calendar 2009 Pirates (Day 23) - Brick Arch with Fire and Skull,2009,224,12,305,1,1
"6299-25",Advent Calendar 2009 Pirates (Day 24) - Treasure Chest with Gems,2009,224,8,305,1,1
"6299-3",Advent Calendar 2009 Pirates (Day  2) - Table with Lamp and Map,2009,224,9,305,1,1
"6299-4",Advent Calendar 2009 Pirates (Day  3) - Parrot on Perch,2009,224,7,305,1,1
"6299-5",Advent Calendar 2009 Pirates (Day  4) - Imperial Soldier II Officer,2009,224,6,305,1,1
"6299-6",Advent Calendar 2009 Pirates (Day  5) - Cannon,2009,224,8,305,1,1
"6299-7",Advent Calendar 2009 Pirates (Day  6) - Crocodile,2009,224,3,305,1,1
"6299-8",Advent Calendar 2009 Pirates (Day  7) - Pirate Female,2009,224,5,305,1,1
"6299-9",Advent Calendar 2009 Pirates (Day  8) - Raft with Flagpole,2009,224,8,305,1,1
"6325-1",Package Pick-Up,1998,95,29,2849,1,1
"6328-1",Helicopter Transport,1998,100,102,2849,1,1
"6336-1",Launch Response Unit,1995,88,181,10391,1,1
"6407-1",Fire Chief,1997,98,26,4643,1,3
"6407-1",Fire Chief,1997,98,26,10515,1,3
"6407-1",Fire Chief,1997,98,26,14919,1,3
"6422-1",Telephone Repair,1998,103,48,2849,1,1
"6452-1",Mini Rocket Launcher,1999,93,31,14390,1,1
"6458-1",Satellite with Astronaut,1999,93,30,14390,1,1
"6465-1",Space Port Jet,1999,93,65,14390,1,1
"6486-1",Fire Engine,1997,98,67,2849,1,1
"6503-1",Sprint Racer,1988,82,32,9210,1,1
"6516-1",Moon Walker,1995,88,34,10391,1,1
"6526-1",Red Line Racer,1989,82,47,10227,1,1
"6554-1",Blaze Brigade,1997,98,261,4643,1,1
"6564-1",Recycle Truck,1997,103,35,2849,1,2
"6564-1",Recycle Truck,1997,103,35,4643,1,2
"6565-1",Construction Crew,1997,97,78,2849,1,1
"6572-1",Wind Runners,1998,87,52,12146,1,1
"6578-1",Polar Explorer,2000,51,22,7774,1,1
"6581-1",Dig 'N' Dump,1996,72,128,16029,1,1
"6586-1",Polar Scout,2000,51,55,7774,1,1
"6596-1",Wave Master,1995,77,133,16029,1,1
"6604-1",Formula-I Racer,1985,82,31,528,1,2
"6604-1",Formula-I Racer,1985,82,31,2836,1,2
"6605-1",Road Racer,1984,82,20,8950,1,1
"6611-1",Fire Chief's Car,1981,74,20,1371,1,2
"6611-1",Fire Chief's Car,1981,74,20,13427,1,2
"6614-1",Launch Evac 1,1995,88,122,10391,1,1
"6621-1",Fire Truck,1984,74,39,2836,1,2
"6621-1",Fire Truck,1984,74,39,8950,1,2
"6622-1",Mailman on Motorcycle,1984,81,30,528,1,1
"6623-1",Police Car,1983,80,40,1371,1,1
"6624-1",Delivery Van,1983,70,40,1371,1,1
"6628-1",Shell Tow Truck,1981,76,38,8950,1,2
"6628-1",Shell Tow Truck,1981,76,38,13427,1,2
"6629-1",Ambulance,1981,78,39,13427,1,1
"6630-1",Bucket Loader,1981,72,34,2836,1,1
"6633-1",Family Car,1985,85,46,528,1,2
"6633-1",Family Car,1985,85,46,14493,1,2
"6643-1",Fire Truck,1988,74,74,9210,1,1
"6653-1",Highway Emergency Van,1982,85,56,14493,1,1
"6656-1",Tow Truck,1985,85,53,14493,1,1
"6679-1",Dark Shark,1991,77,82,10227,1,1
"6712-1",Sheriff's Showdown,1996,476,28,758,1,1
"6716-1",Covered Wagon,1996,476,65,758,1,1
"6719-1",Brachiosaurus,2001,386,25,12907,1,1
"6720-1",Tyrannosaurus Rex,2001,386,23,12907,1,1
"6721-1",Mosasaurus,2001,386,26,12907,1,1
"6722-1",Styracosaurus,2001,386,19,12907,1,1
"6755-1",Sheriff's Lock-Up,1996,476,177,758,1,1
"6762-1",Fort Legoredo,2002,476,687,13073,1,1
"6763-1",Rapid River Village,2002,477,354,13073,1,1
"6764-1",Sheriff's Lock-Up,2002,476,176,13073,1,1
"6800-1",Cyber Blaster,1997,144,20,1238,1,1
"6801-1",Moon Buggy,1981,130,22,2916,1,1
"6807-1",Space Sledge with Astronaut and Robot,1985,130,24,1739,1,1
"6814-1",Ice Tunnelator,1993,133,25,4993,1,1
"6818-1",Cyborg Scout,1997,144,36,1238,1,1
"6822-1",Space Digger,1981,130,33,1739,1,2
"6822-1",Space Digger,1981,130,33,2916,1,2
"6823-1",Surface Transport,1983,130,27,1739,1,2
"6823-1",Surface Transport,1983,130,27,2916,1,2
"6824-1",Space Dart I,1984,130,48,4467,1,1
"6825-1",Cosmic Comet,1985,130,40,11767,1,1
"6829-1",Radon Rover,1997,144,53,7971,1,1
"6836-1",V-Wing Fighter,1997,144,40,1238,1,2
"6836-1",V-Wing Fighter,1997,144,40,7971,1,2
"6837-1",Cosmic Creeper,1998,134,57,1268,1,1
"6847-1",Space Dozer,1985,130,49,11767,1,1
"6848-2",Interplanetary Shuttle,1985,130,54,11767,1,1
"6851-1",Tri-Wheeled Tyrax,1991,129,38,7743,1,1
"6861-2",Super Model Building Instruction,1993,129,1,7743,1,1
"6878-1",Sub Orbital Guardian,1991,129,75,7743,1,1
"6879-1",Blizzard Baron,1993,133,83,4993,1,1
"6887-1",Allied Avenger,1991,129,100,7743,1,1
"6898-1",Ice-Sat V,1993,133,136,4993,1,1
"6900-1",Cyber Saucer,1997,144,112,4719,1,1
"6905-1",Bi-Wing Blaster,1998,134,112,1268,1,1
"6966-1",Jedi Starfighter - Mini,2005,159,38,11554,1,1
"7000-1",Baby Ankylosaurus,2001,386,37,7703,1,1
"70000-1",Razcal's Glider,2013,571,108,8491,1,1
"70001-1",Crawley’s Claw Ripper,2013,571,138,8491,1,1
"70003-1",Eris' Eagle Interceptor,2013,571,345,8491,1,1
"7001-1",Baby Iguanodon,2001,386,23,7703,1,1
"7002-1",Baby Brachiosaurus,2001,386,31,7703,1,1
"7003-1",Baby Dimetrodon,2001,386,20,7703,1,1
"7009-1",The Final Joust,2007,193,62,2636,1,2
"7009-1",The Final Joust,2007,193,62,11050,1,2
"70126-1",Crocodile Legend Beast,2014,574,120,7805,1,1
"70128-1",Braptor's Wing Striker,2014,571,145,7805,1,1
"70129-1",Lavertus' Twin Blade,2014,571,181,7805,1,1
"70130-1",Sparratus' Spider Stalker,2014,571,291,7805,1,1
"70131-1",Rogon's Rock Flinger,2014,571,256,7805,1,1
"70168-1",Drillex Diamond Job,2015,303,311,6791,1,1
"70170-1",UltraCopter vs. AntiMatter,2015,303,611,6791,1,1
"7029-1",Skeleton Ship Attack,2007,193,629,2636,1,1
"7030-1",Squad Car,2003,111,51,908,1,1
"7031-1",Helicopter,2003,111,87,908,1,1
"7032-1",Highway Patrol & Undercover Van,2003,111,153,908,1,1
"7033-1",Armored Car Action,2003,111,179,908,1,1
"7034-1",Surveillance Truck,2003,111,260,908,1,1
"7035-1",Police HQ,2003,111,422,908,1,1
"70409-1",Shipwreck Defense,2015,154,84,11053,1,1
"70410-1",Soldiers Outpost,2015,154,164,3621,1,1
"70411-1",Treasure Island,2015,154,181,11053,1,1
"70412-1",Soldiers Fort,2015,154,234,3621,1,1
"7043-1",Firefighter,2004,108,68,4969,1,1
"7075-1",Captain Redbeard's Pirate Ship,2004,286,139,8019,1,1
"7090-1",Crossbow Attack,2007,193,54,2636,1,2
"7090-1",Crossbow Attack,2007,193,54,11050,1,2
"7091-1",Knights' Catapult Defense,2007,193,123,2636,1,2
"7091-1",Knights' Catapult Defense,2007,193,123,11050,1,2
"7092-1",Skeletons' Prison Carriage,2007,193,193,2636,1,2
"7092-1",Skeletons' Prison Carriage,2007,193,193,11050,1,2
"7093-1",Skeleton Tower,2007,193,401,2636,1,2
"7093-1",Skeleton Tower,2007,193,401,11050,1,2
"7094-1",King's Castle Siege,2007,193,921,2636,1,2
"7094-1",King's Castle Siege,2007,193,921,11050,1,2
"7099-1",Accessory Motor for Boats,2004,289,1,8019,1,1
"71000-0",Minifigure Series 9 [Random Bag],2013,544,0,11143,1,1
"71000-1",Waiter - Complete Set,2013,544,7,1159,1,1
"71000-10",Judge - Complete Set,2013,544,7,1159,1,1
"71000-11",Alien Avenger - Complete Set,2013,544,7,1159,1,1
"71000-12",Mermaid - Complete Set,2013,544,6,1159,1,1
"71000-13",Battle Mech - Complete Set,2013,544,6,1159,1,1
"71000-14",Mr. Good and Evil - Complete Set,2013,544,6,1159,1,1
"71000-15",Forest Maiden - Complete Set,2013,544,7,1159,1,1
"71000-16",Plumber - Complete Set,2013,544,6,1159,1,1
"71000-2",Cyclops - Complete Set,2013,544,6,1159,1,1
"71000-3",Hollywood Starlet - Complete Set,2013,544,6,1159,1,1
"71000-4",Heroic Knight - Complete Set,2013,544,10,1159,1,1
"71000-5",Roman Emperor - Complete Set,2013,544,6,1159,1,1
"71000-6",Policeman - Complete Set,2013,544,7,1159,1,1
"71000-7",Chicken Suit Guy - Complete Set,2013,544,5,1159,1,1
"71000-8",Roller Derby Girl - Complete Set,2013,544,7,1159,1,1
"71000-9",Fortune Teller - Complete Set,2013,544,7,1159,1,1
"71001-0",Minifigure Series 10 [Random Bag],2013,545,0,10052,1,1
"71001-1",Librarian - Complete Set,2013,545,7,5366,1,1
"71001-10",Sea Captain - Complete Set,2013,545,7,5366,1,1
"71001-11",Sad Clown - Complete Set,2013,545,6,5366,1,1
"71001-12",Revolutionary Soldier - Complete Set,2013,545,6,5366,1,1
"71001-13",Baseball Fielder - Complete Set,2013,545,5,5366,1,1
"71001-14",Trendsetter - Complete Set,2013,545,7,5366,1,1
"71001-15",Painter - Complete Set,2013,545,9,5366,1,1
"71001-16",Motorcycle Mechanic - Complete Set,2013,545,6,5366,1,1
"71001-2",Medusa - Complete Set,2013,545,5,5366,1,1
"71001-3",Roman Commander - Complete Set,2013,545,8,5366,1,1
"71001-4",Warrior Woman - Complete Set,2013,545,7,5366,1,1
"71001-5",Tomahawk Warrior - Complete Set,2013,545,6,5366,1,1
"71001-6",Skydiver - Complete Set,2013,545,6,5366,1,1
"71001-7",Bumblebee Girl - Complete Set,2013,545,7,5366,1,1
"71001-8",Grandpa - Complete Set,2013,545,7,5366,1,1
"71001-9",Paintball Player - Complete Set,2013,545,7,5366,1,1
"71002-0",Minifigure Series 11 [Random Bag],2013,547,0,13480,1,1
"71002-1",Barbarian - Complete Set,2013,547,7,11190,1,1
"71002-10",Welder - Complete Set,2013,547,7,11190,1,1
"71002-11",Scientist - Complete Set,2013,547,7,11190,1,1
"71002-12",Saxophone Player - Complete Set,2013,547,6,11190,1,1
"71002-13",Diner Waitress - Complete Set,2013,547,10,11190,1,1
"71002-14",Grandma - Complete Set,2013,547,7,11190,1,1
"71002-15",Constable - Complete Set,2013,547,6,11190,1,1
"71002-16",Lady Robot - Complete Set,2013,547,6,11190,1,1
"71002-2",Scarecrow - Complete Set,2013,547,7,11190,1,1
"71002-3",Pretzel Girl - Complete Set,2013,547,7,11190,1,1
"71002-4",Evil Mech - Complete Set,2013,547,8,11190,1,1
"71002-5",Island Warrior - Complete set,2013,547,8,11190,1,1
"71002-6",Gingerbread Man - Complete Set,2013,547,5,11190,1,1
"71002-7",Holiday Elf - Complete Set,2013,547,8,11190,1,1
"71002-8",Yeti - Complete Set,2013,547,5,11190,1,1
