parent_id;theme_name;theme_id;set_name;year;num_parts
408;LEGO Brand Store;409;Monthly Mini Model Build November 2013 - Tractor;2013;44
408;LEGO Brand Store;409;Monthly Mini Model Build December 2013 - Rocking Horse;2013;32
408;LEGO Brand Store;409;Monthly Mini Model Build December 2014 - Gingerbread House;2014;54
408;LEGO Brand Store;409;Monthly Mini Model October 2014 - Monster;2014;36
408;LEGO Brand Store;409;Monthly Mini Model Build November 2014 - Rocket;2014;48
408;LEGO Brand Store;409;Monthly Mini Model Build September 2014 - Aircraft;2014;37
408;LEGO Brand Store;409;Monthly Mini Model Build August 2014 - Monkey;2014;46
408;LEGO Brand Store;409;Monthly Mini Model Build July 2014 - Surf Van;2014;46
408;LEGO Brand Store;409;Monthly Mini Model Build June 2014 - Jet-Ski;2014;33
408;LEGO Brand Store;409;Monthly Mini Model Build May 2014 - Dragon;2014;43
408;LEGO Brand Store;409;Monthly Mini Model Build April 2014 - Helicopter;2014;44
408;LEGO Brand Store;409;Monthly Mini Model Build March 2014 - Spring Tree;2014;62
408;LEGO Brand Store;409;Monthly Mini Model Build February 2014 - Micro Manager;2014;50
408;LEGO Brand Store;409;Monthly Mini Model Build January 2014 - Snowplough;2014;44
408;LEGO Brand Store;410;Biplane;2015;24
408;LEGO Brand Store;409;Monthly Mini Model Build December 2015 - Submarine;2015;28
408;LEGO Brand Store;409;Monthly Mini Model Build November 2015 - Shark;2015;31
408;LEGO Brand Store;409;Monthly Mini Model Build October 2015 - Angler Fish;2015;29
408;LEGO Brand Store;409;Monthly Mini Model Build September 2015 - Scuba Diver;2015;45
408;LEGO Brand Store;409;Monthly Mini Model Build August 2015 - Kangaroo;2015;49
408;LEGO Brand Store;409;Whale July 2015;2015;31
408;LEGO Brand Store;409;Monthly Mini Model Build June 2015 - Parrot;2015;55
408;LEGO Brand Store;409;Monthly Mini Model Build May 2015 - Koala;2015;65
408;LEGO Brand Store;409;Monthly Mini Model Build April 2015 – UFO;2015;39
408;LEGO Brand Store;409;Monthly Mini Model Build March 2015 - Robot;2015;50
408;LEGO Brand Store;409;Monthly Mini Model Build February 2015 - Space Shuttle;2015;39
408;LEGO Brand Store;409;Monthly Mini Model Build January 2015 - Alien and Space Dog;2015;55
408;LEGO Brand Store;410;Crocodile;2015;30
408;LEGO Brand Store;410;Car;2015;40
408;LEGO Brand Store;410;Giraffes;2015;36
408;LEGO Brand Store;410;Panda;2015;35
408;LEGO Brand Store;410;Jeep;2015;29
408;LEGO Brand Store;409;Monthly Mini Model Build February 2016 - Snow Scooter;2016;26
408;LEGO Brand Store;409;Monthly Mini Model Build May 2016 - Hedgehog;2016;39
408;LEGO Brand Store;410;Truck;2016;66
408;LEGO Brand Store;409;Monthly Mini Model Build December 2016 - Christmas Present;2016;55
408;LEGO Brand Store;410;Elephant;2016;27
408;LEGO Brand Store;410;Turtle;2016;50
408;LEGO Brand Store;409;Classic Knights Minifigure;2016;45
408;LEGO Brand Store;409;Monthly Mini Model Build January 2016 - Polar Bear;2016;40
408;LEGO Brand Store;409;Monthly Mini Model Build November 2016 - Fox;2016;39
408;LEGO Brand Store;409;Monthly Mini Build October 2016 - Werewolf;2016;52
408;LEGO Brand Store;409;Monthly Mini Model Build April 2016 - Bee;2016;34
408;LEGO Brand Store;409;Monthly Mini Build September 2016 - School Bus;2016;65
408;LEGO Brand Store;410;Penguin;2016;39
408;LEGO Brand Store;409;Monthly Mini Model Build August 2016 - Apple;2016;58
408;LEGO Brand Store;410;Jet;2016;18
408;LEGO Brand Store;410;Aircraft;2016;37
408;LEGO Brand Store;409;Monthly Mini Model Build June 2016 - Sea Plane;2016;24
408;LEGO Brand Store;409;Monthly Mini Model Build July 2016 - Frog;2016;60
408;LEGO Brand Store;409;Monthly Mini Model Build March 2016 - Bunny;2016;49
408;LEGO Brand Store;409;Monthly Mini Model Build May 2017 - Racecar;2017;52
408;LEGO Brand Store;409;Monthly Mini Model Build June 2017 - Dragonfly;2017;37
408;LEGO Brand Store;410;Puffin;2017;50
408;LEGO Brand Store;410;Digger;2017;56
408;LEGO Brand Store;410;Animal - Beaver;2017;52
408;LEGO Brand Store;409;Monthly Mini Model Build January 2017 - Narwhal;2017;45
408;LEGO Brand Store;409;Monthly Mini Model Build February 2017 - Raccoon;2017;47
408;LEGO Brand Store;409;Monthly Mini Model Build March 2017 - Platypus;2017;36
408;LEGO Brand Store;409;Monthly Mini Model Build April 2017 - Chick;2017;54
411;Legoland;413;Bungalow;1969;77
411;Legoland;413;House with Mini Wheel Car;1969;132
411;Legoland;413;House with Car;1969;167
411;Legoland;412;Baggage Carts;1970;45
411;Legoland;420;Ambulance;1970;21
411;Legoland;417;Fire Truck;1970;30
411;Legoland;417;Fire Station with Mini Cars;1970;205
411;Legoland;420;Ambulance;1970;74
411;Legoland;416;Front-End Loader;1970;64
411;Legoland;412;Jumbo Jet;1970;117
411;Legoland;416;Front-End Loader;1970;56
411;Legoland;418;Shell Tanker Truck;1970;43
411;Legoland;417;Fire Truck;1970;40
411;Legoland;414;Weetabix Castle;1970;471
411;Legoland;423;Four Car Auto Transport;1970;65
411;Legoland;416;Loader Hopper with Truck;1971;170
411;Legoland;423;Mini-Wheel Model Maker No. 1;1971;86
411;Legoland;418;Shell Service Station;1971;42
411;Legoland;416;Truck with Girders;1971;51
411;Legoland;416;Factory With Conveyor Belt;1971;208
411;Legoland;418;Double Tanker;1971;61
411;Legoland;416;Mobile Crane;1971;35
411;Legoland;416;Double Excavator;1971;33
411;Legoland;416;Excavator;1971;28
411;Legoland;423;Mini-Wheel Model Maker No. 2;1971;63
411;Legoland;413;Garage with Automatic Doors;1971;38
411;Legoland;413;Village Set;1971;7
411;Legoland;423;Mini-Wheel Model Maker No. 3;1971;65
411;Legoland;416;Low-Loader with Excavator;1971;91
411;Legoland;417;Fire Engine;1971;73
411;Legoland;413;Swiss Chalet;1971;81
411;Legoland;413;Kiosk;1971;33
411;Legoland;420;Ambulance;1971;65
411;Legoland;416;Low-Loader and Tractor;1971;57
411;Legoland;416;Low-Loader with 4 Wheel Excavator;1971;63
411;Legoland;413;Spanish Villa;1971;126
411;Legoland;417;Fire Truck;1971;45
411;Legoland;416;Low-Loader and Crane;1971;62
411;Legoland;416;Tipper Truck;1971;47
411;Legoland;416;Crane with Float Truck;1971;90
411;Legoland;416;Tipper Lorry;1972;22
411;Legoland;416;Fork Lift Truck and Trailer;1972;42
411;Legoland;413;Town Center Set with Roadways;1972;332
411;Legoland;412;Sterling Super Caravelle;1972;49
411;Legoland;413;Windmill and Lorry;1972;142
411;Legoland;412;Sterling Luggage Carrier;1972;49
411;Legoland;416;Low-Loader with Fork Lift Truck;1972;53
411;Legoland;413;Terrace House with Car and Garage;1972;153
411;Legoland;416;Low-Loader with Excavator;1972;36
411;Legoland;412;Aeroplane;1972;28
411;Legoland;421;Police Heliport;1972;173
411;Legoland;420;Rescue Units;1973;36
411;Legoland;420;Ambulance and Helicopter;1973;36
411;Legoland;416;Crane Lorry;1973;33
411;Legoland;413;Swiss Villa;1973;150
411;Legoland;416;Conveyor Station;1973;170
411;Legoland;421;Police Heliport;1973;170
411;Legoland;417;Fire House;1973;236
411;Legoland;416;Truck with Excavator;1973;102
411;Legoland;416;Lorry and Fork Lift Truck;1973;86
411;Legoland;418;Shell Double Tanker;1973;63
411;Legoland;412;Caravelle Plane;1973;48
411;Legoland;416;Tipper Trucks and Loader;1973;70
411;Legoland;416;Steam Shovel with Carrier;1973;102
411;Legoland;421;Police Car;1973;19
411;Legoland;421;Police Car;1973;19
411;Legoland;416;Fork Lift;1973;42
411;Legoland;422;Rocket Base;1973;276
411;Legoland;417;Fire Station;1973;236
411;Legoland;413;Swiss Villa;1973;150
411;Legoland;416;Payloader;1973;28
411;Legoland;416;Mobile Hydraulic Lift;1973;33
411;Legoland;413;Tea Garden Cafe with Baker's Van;1974;214
411;Legoland;416;Mobile Crane;1974;46
411;Legoland;416;Gravel Quarry;1974;211
411;Legoland;417;Rescue Helicopter;1974;62
411;Legoland;412;Sterling Boeing 727;1974;45
411;Legoland;417;Fire Engine;1974;38
411;Legoland;412;Executive Jet;1974;36
411;Legoland;416;Tipper Truck;1974;23
411;Legoland;418;Shell Station;1974;73
411;Legoland;412;Biplane;1974;18
411;Legoland;416;Excavator;1974;31
411;Legoland;420;Hospital with Figures;1975;229
411;Legoland;422;Moon Landing;1975;363
411;Legoland;417;Fire Engine with Firemen;1975;72
411;Legoland;419;Harbour Scene;1975;515
411;Legoland;416;Mobile Crane;1975;46
411;Legoland;413;Windmill;1975;211
411;Legoland;417;Rescue Helicopter;1975;62
411;Legoland;421;Police Patrol with Policemen;1975;49
411;Legoland;416;Brick Yard;1975;216
411;Legoland;416;Fork Lift with Driver;1975;21
411;Legoland;416;Road Repair Crew;1975;59
411;Legoland;412;Biplane;1975;18
411;Legoland;420;Rescue Set;1976;142
411;Legoland;413;Windmill;1976;211
411;Legoland;413;Weetabix Promotional Lego Village;1976;3
411;Legoland;416;Tipper Truck;1976;23
411;Legoland;416;Dumper Lorry;1976;27
411;Legoland;413;Weetabix Promotional House 1;1976;147
411;Legoland;413;Taxi Station;1976;157
411;Legoland;415;Coast Guard Station;1976;273
411;Legoland;421;Police Headquarters;1976;300
411;Legoland;412;Lear Jet;1976;45
411;Legoland;412;Spirit of St. Louis;1976;49
411;Legoland;413;Weetabix Promotional House 2;1976;149
411;Legoland;413;Weetabix Promotional Windmill;1976;126
411;Legoland;420;Helicopter and Ambulance;1976;142
411;Legoland;417;Fire Truck;1976;60
411;Legoland;416;Fork Lift;1976;21
411;Legoland;416;Excavator and Dumper;1976;159
411;Legoland;416;Conveyance;1976;187
411;Legoland;416;Road Construction Set;1976;159
411;Legoland;412;Lufthansa Double-Decker;1976;50
411;Legoland;421;Police Units;1976;49
411;Legoland;412;Lufthansa Boeing 727;1976;44
411;Legoland;421;Police Headquarters;1976;300
411;Legoland;422;Moon Landing;1976;366
411;Legoland;419;Cargo Ship;1976;31
411;Legoland;420;Hospital;1976;229
411;Legoland;418;Offshore Rig with Fuel Tanker;1977;459
411;Legoland;412;Seaplane;1977;115
411;Legoland;421;Police Helicopter;1977;38
411;Legoland;412;JAL Boeing 727;1977;45
411;Legoland;412;Spirit of St. Louis;1977;49
411;Legoland;416;Truck & Payloader;1977;59
411;Legoland;412;Sea Plane;1977;115
411;Legoland;419;Hovercraft;1977;60
411;Legoland;421;Police Helicopter;1977;38
411;Legoland;412;Martinair DC-9;1978;63
411;Legoland;412;Sterling Airways Biplane;1978;44
411;Legoland;412;Martinair Cessna;1978;82
425;Legoland Parks;426;Special Masks! - 2 (Dark) Copper Color Kanohi (Legoland Billund);2001;2
425;Legoland Parks;426;Hau Mask - Red Brick (Legoland California);2001;168
425;Legoland Parks;426;Hau Mask - Blue Brick (Legoland California);2001;168
425;Legoland Parks;426;Hau Mask - Green Brick (Legoland California);2001;168
425;Legoland Parks;427;Build N Buy Pumpkin (Sad) (Legoland California);2002;29
425;Legoland Parks;427;Build N Buy Pumpkin (Happy) (Legoland California);2002;31
425;Legoland Parks;427;American Flag with Sticker For Stars (Legoland California);2002;62
425;Legoland Parks;427;3D Witch (Legoland California);2004;103
425;Legoland Parks;427;Sitting Santa (Legoland California);2005;42
425;Legoland Parks;427;Santa's Sleigh (Legoland California);2005;76
425;Legoland Parks;427;Reindeer (Legoland California);2005;72
425;Legoland Parks;427;Santa with Reindeer and Sleigh (Legoland California);2005;3
425;Legoland Parks;430;Pirate Ship Diorama (LLCA Ambassador Pass Exclusive);2006;127
425;Legoland Parks;430;Pirate Treasure Chest Bank (LLCA Ambassador Pass Exclusive);2006;215
425;Legoland Parks;430;Legoland Pirate with Parrot (Legoland California);2006;70
435;Ninjago;436;Airjitzu Zane Flyer;2015;43
435;Ninjago;436;Airjitzu Jay Flyer;2015;46
435;Ninjago;436;Airjitzu Kai Flyer;2015;47
435;Ninjago;436;Airjitzu Morro Flyer;2015;47
435;Ninjago;436;Airjitzu Cole Flyer;2015;46
435;Ninjago;436;Airjitzu Wrayth Flyer;2015;43
435;Ninjago;436;Airjitzu Battle Grounds;2016;652
443;Service Packs;453;Medium Ship Set;1973;21
443;Service Packs;456;Train Motor Plate with Coupler;1977;1
443;Service Packs;456;Locomotive Traction Tires;1977;8
443;Service Packs;456;Train Contact Plate with Cables;1977;2
443;Service Packs;456;Locomotive Piston Assemblies;1977;6
443;Service Packs;456;Train Sliding Wheel Blocks;1977;2
443;Service Packs;453;4.5V Motor;1977;1
443;Service Packs;456;Electric Wire;1977;2
443;Service Packs;456;Locomotive Piston Assemblies;1977;6
443;Service Packs;456;Train Power Pick-Up Blocks;1977;2
443;Service Packs;456;Wheel Bearings for Locomotives;1977;2
443;Service Packs;456;Locomotive Wheels;1977;8
443;Service Packs;456;Magnetic Train Couplers;1977;4
443;Service Packs;456;Magnetic Train Couplers with Plates;1977;4
443;Service Packs;456;Motor Bushes;1977;4
443;Service Packs;456;Train Contact Bricks;1977;2
443;Service Packs;456;4.5V Battery Train Wagon;1977;2
443;Service Packs;456;Signal and Direction-Change Switch;1977;4
443;Service Packs;456;Magnetic Couplings;1977;4
443;Service Packs;456;Rubber Rims for Locomotive Wheels;1977;8
443;Service Packs;456;Train Wagon Wheels in Red;1977;4
443;Service Packs;456;Train Wheels;1977;8
443;Service Packs;456;Train Motor Plate with Buffers;1977;5
443;Service Packs;456;Magnetic Couplings for Railway Car;1977;4
443;Service Packs;456;Battery Tender;1977;2
443;Service Packs;453;Gear Racks and Turntables;1978;6
443;Service Packs;453;12V Technic Motor;1979;1
443;Service Packs;456;Train Motor 4.5V Type II Lower Housing;1981;1
443;Service Packs;452;Gray Space Elements;1981;10
443;Service Packs;453;Tires (42 mm) and Hubs;1981;4
443;Service Packs;456;Battery Wagon;1981;2
443;Service Packs;456;Buffers, Magnetic Couplers;1981;6
443;Service Packs;456;Train Couplings;1981;4
443;Service Packs;456;Replacement Rubber Wheel Treads for Trains;1981;8
443;Service Packs;456;Motor-Mount Plate with Magnetic Couplers;1981;5
443;Service Packs;456;Wheel Bricks with Small Red Train Wheels;1981;2
443;Service Packs;456;Wheel Bricks with Small Black Train-Wheels;1981;2
443;Service Packs;456;Wheel Bricks with Large Red Train Wheels;1981;2
443;Service Packs;456;Train Baseplate;1981;1
443;Service Packs;456;Bogie Plate;1981;1
443;Service Packs;456;Pushrods, Cylinder Housings;1981;6
443;Service Packs;456;Light Prisms & Holder, Red/Yellow Light Covers;1981;7
443;Service Packs;453;Differential;1981;5
443;Service Packs;452;Blue Space Elements;1981;8
443;Service Packs;453;Crown Gears;1981;2
443;Service Packs;453;Gear Wheel Assortment;1982;15
443;Service Packs;456;Semaphores with Feet;1982;8
443;Service Packs;453;X-Large Tires & Hubs;1982;4
443;Service Packs;453;Tractor Tires & Hubs;1982;12
443;Service Packs;453;4.5v TECHNIC Motor;1982;1
443;Service Packs;453;Bulldozer Chainlinks;1982;52
443;Service Packs;453;Differential Gear Housing;1982;28
443;Service Packs;452;Space Radar Disks;1982;5
443;Service Packs;453;TECHNIC Chainlinks;1982;70
443;Service Packs;453;TECHNIC beams - black;1982;8
443;Service Packs;453;Black Girder Beams & Plates;1982;20
443;Service Packs;453;TECHNIC Bulldozer Chainlinks;1982;54
443;Service Packs;453;Assortment of Axles;1982;32
443;Service Packs;453;TECHNIC Beams & Plates [Red];1982;20
443;Service Packs;453;TECHNIC beams - blue;1982;8
443;Service Packs;453;TECHNIC Beams [Red];1982;8
443;Service Packs;453;Blue Girder Beams & Plates;1982;20
443;Service Packs;453;Toggle Joints & Connectors;1982;46
443;Service Packs;452;Space Mini Figures;1982;24
443;Service Packs;453;Yellow Girder Beams & Plates;1982;20
443;Service Packs;453;TECHNIC beams - yellow;1982;8
443;Service Packs;453;Axle Assortment;1984;36
443;Service Packs;447;Castle Mini Figures;1984;38
443;Service Packs;456;Upper Part of Motorhome for 4.5V/12V Trainmotor;1984;1
443;Service Packs;453;TECHNIC wheels with hubs;1984;4
443;Service Packs;453;Axle Assortment;1984;34
443;Service Packs;453;Differential Gear Housing;1984;19
443;Service Packs;453;Gear Wheel Assortment;1984;21
443;Service Packs;453;TECHNIC Pneumatic 2 Way Valve and Nonreturn Valve;1985;2
443;Service Packs;453;TECHNIC Pneumatic Piston Cylinder 60mm;1985;1
443;Service Packs;453;Rubber Bands;1985;20
443;Service Packs;456;Replacement Gearbox for Electric Motor;1985;1
443;Service Packs;453;Four TECHNIC Shocks;1985;4
443;Service Packs;453;TECHNIC Pneumatic Piston Cylinder 48mm;1985;1
443;Service Packs;453;Shock Absorbers;1985;4
443;Service Packs;453;TECHNIC Pneumatic Pump Cylinder 48mm;1985;1
443;Service Packs;456;Remote Control for Electric Points;1985;8
443;Service Packs;453;TECHNIC Pneumatic Tubing, 40cm +100cm;1985;2
443;Service Packs;456;Replacement Train Battery Tender;1986;2
443;Service Packs;456;Bogie Plates;1986;2
443;Service Packs;453;Battery Control Unit;1986;1
443;Service Packs;453;TECHNIC Chainlinks;1987;70
443;Service Packs;453;TECHNIC Beams [Blue];1987;8
443;Service Packs;453;TECHNIC Beams {yellow};1987;8
443;Service Packs;453;Universal Joint, Differential Housing, and Point Wheels;1987;6
443;Service Packs;453;Rotors and Bush/Cross Axles;1987;24
443;Service Packs;453;TECHNIC Airscrew;1987;1
443;Service Packs;453;Connector Pegs / Connectorpegs;1987;30
443;Service Packs;453;Plates, Gear Racks, etc.;1987;14
443;Service Packs;453;Connecting Rods and Stop Bushes;1987;32
443;Service Packs;453;Universal Joint, Rubber Bands, and Wheels;1987;12
443;Service Packs;453;Crown Wheels, Gear Racks, Point Wheels, Worm Gears;1987;10
443;Service Packs;453;TECHNIC Beams and Plates [Red];1987;20
443;Service Packs;453;Connector Pegs, Toggle Joints, and Wheels;1987;25
443;Service Packs;453;43 mm Tires and Hubs / 43 mm Tyres and Hubs;1987;4
443;Service Packs;453;Suspension Pack;1987;12
443;Service Packs;453;Differential Gear Housing;1987;19
443;Service Packs;453;Gear Wheels;1987;9
443;Service Packs;452;Space Jet & Wings;1987;19
443;Service Packs;453;Toggle Joints;1987;66
443;Service Packs;452;Space Elements;1987;26
443;Service Packs;454;T-Junction, Circle (Airport);1987;2
443;Service Packs;453;Cross Axles (Sizes 8, 10, 12);1987;9
443;Service Packs;453;Pneumatic Cylinder, 48 mm;1987;1
443;Service Packs;454;Runways, Straight (Airport);1987;2
443;Service Packs;453;Pneumatic Spring Cylinder, 48 mm;1987;1
443;Service Packs;453;Pneumatic Tube, 60 cm and 100 cm;1987;2
443;Service Packs;453;4.5v TECHNIC Motor;1987;1
443;Service Packs;453;Cross Axles (Sizes 2, 3, 4, 6);1987;12
443;Service Packs;456;Signal Masts and Feet;1987;8
443;Service Packs;453;62 mm Tires and Hubs / 62 mm Tyres and Hubs;1987;4
443;Service Packs;453;TECHNIC Battery Box;1987;1
443;Service Packs;453;Pneumatic Cylinder, 64 mm;1987;1
443;Service Packs;453;TECHNIC Beams and Plates [Yellow];1987;20
443;Service Packs;453;TECHNIC Beams and Plates [Blue];1987;18
443;Service Packs;456;Battery Tender, Red;1987;2
443;Service Packs;456;Bogie Plates, Black;1987;2
443;Service Packs;456;Light Transmitting Elements for Train Sets;1987;7
443;Service Packs;453;TECHNIC Bulldozer Chainlinks;1987;54
443;Service Packs;456;Wagonplate, 6 x 28 Studs;1987;1
443;Service Packs;453;TECHNIC Wheels with 43 mm + 24 mm tyres;1987;12
443;Service Packs;453;Two-Way Valve and Non-Return Valve;1987;2
443;Service Packs;456;Wheel Sets, Large, Red;1987;2
443;Service Packs;456;Wheel Sets, Black;1987;2
443;Service Packs;456;Motor Frame and Coupling;1987;5
443;Service Packs;453;TECHNIC Beams and Plates {black};1987;20
443;Service Packs;456;Rubber Wheel Rims, Grey;1987;8
443;Service Packs;456;Magnetic Train Coupler;1987;6
443;Service Packs;453;Gear Wheel Assortment;1987;20
443;Service Packs;456;Locomotive Wheels;1987;8
443;Service Packs;453;Cross Axles;1987;34
443;Service Packs;453;TECHNIC Beams {red};1987;8
443;Service Packs;453;X-Large Tires / 81 mm Tyres and Hubs;1987;4
443;Service Packs;456;Power Supply Rail;1987;1
443;Service Packs;453;Lifting Grabs, Crane Hook;1987;3
443;Service Packs;453;TECHNIC Beams {black};1987;8
443;Service Packs;456;Shunting Trip Posts and Signal;1987;4
443;Service Packs;456;Connector Leads, 75cm and 25cm;1987;6
443;Service Packs;453;Wire for 9V (9cm);1988;1
443;Service Packs;447;Castle Equipment;1989;38
443;Service Packs;453;Shock Absorbers;1989;4
443;Service Packs;453;Large Tires and Wheels / TECHNIC Wheels with 43 mm + 24 mm Tyres;1989;16
443;Service Packs;453;Gear Wheel Assortment / Gear Racks, Gear Wheels and Pulley Wheels;1989;22
443;Service Packs;456;Change-Over Unit;1989;1
443;Service Packs;456;Remote Control for Switch;1989;1
443;Service Packs;456;Remote Control for Signal;1989;1
443;Service Packs;456;Flash Light Unit;1989;1
443;Service Packs;456;Remote Control for Crossing;1989;1
443;Service Packs;456;Power Supply Rail with Socket;1989;1
443;Service Packs;453;Pneumatic Piston 2 Cylinder;1989;1
443;Service Packs;453;Pneumatic Tubes and Pieces;1989;6
443;Service Packs;453;Cross Axles, Nuts;1989;26
443;Service Packs;453;Pneumatic Value Pack;1990;4
443;Service Packs;449;Pirate Elements;1990;35
443;Service Packs;453;9V Motor Wire, 128cm;1990;1
443;Service Packs;454;Straight Runways;1990;2
443;Service Packs;454;T-Junction, Circle Plates;1990;2
443;Service Packs;456;Electric Train Motor;1991;3
443;Service Packs;453;Extra 9 Volt Motor;1991;1
443;Service Packs;453;Pneumatic Valves;1991;1
443;Service Packs;453;Cylinder Motor;1991;9
443;Service Packs;453;White Hubs & Tires / 49.6 mm Tyres & Hubs;1991;4
443;Service Packs;452;Space Light and Radar Plates, Disks, Cones;1991;50
443;Service Packs;453;Pneumatic Pump 2 Cylinder;1991;1
443;Service Packs;453;9V Battery Box;1992;1
443;Service Packs;456;Wheelsets;1992;2
443;Service Packs;456;Buffers, Magnets & Couplers;1992;6
443;Service Packs;453;Tires;1992;4
443;Service Packs;456;Wagon Plate 6 x 28;1992;1
443;Service Packs;456;Bogieplates, Black;1992;2
443;Service Packs;456;Head Light Brick;1992;3
443;Service Packs;453;8 Tires / Tyres (4x24, 4x 30 mm) w/hubs;1992;16
443;Service Packs;453;Plates 2x2 with Wire 9 V 26 cm;1992;1
443;Service Packs;456;Connection Wire;1992;1
443;Service Packs;454;Town Accessories;1993;36
443;Service Packs;453;Toggle Joints and Connectors;1993;48
443;Service Packs;453;Gear Wheels Etc. / Gear Wheels, Worm Gears, Universal Joints and Gear Racks;1993;23
443;Service Packs;453;Plates, Gear Racks;1993;16
443;Service Packs;452;Space Elements;1993;37
443;Service Packs;452;Space Accessories;1993;27
443;Service Packs;453;Polarity Switch;1993;2
443;Service Packs;449;Pirate Accessories;1993;32
443;Service Packs;453;Large Beams with Holes;1993;10
443;Service Packs;447;Castle Equipment;1993;34
443;Service Packs;453;Cross Axles & Extensions;1993;16
443;Service Packs;453;Small Beams and Plates with holes;1993;26
443;Service Packs;453;Pulleys & V-Belts;1993;12
443;Service Packs;453;Large Shock Absorbers;1993;2
443;Service Packs;447;Castle Accessories;1994;39
443;Service Packs;456;Head Light Brick;1994;3
443;Service Packs;449;Pirate Accessories;1994;29
443;Service Packs;453;Differential Gears / Universal Joint, Differential Housing and Wheels;1994;6
443;Service Packs;453;Toggle Joints & Connectors;1994;64
443;Service Packs;453;2 Large Shock Absorbers / Large Shock Absorbers;1994;2
443;Service Packs;453;Balloon Tires Small;1994;4
443;Service Packs;453;Balloon Tires Large;1994;4
443;Service Packs;453;Balloon Tires Medium;1994;4
443;Service Packs;453;TECHNIC Chainlinks;1994;35
443;Service Packs;454;Town Accessories;1994;44
443;Service Packs;453;TECHNIC Cables;1995;35
443;Service Packs;453;Plates & Gear Racks / Plates, Gear Racks etc.;1995;18
443;Service Packs;447;Castle Accessories;1995;34
443;Service Packs;446;Belville Accessories;1995;10
443;Service Packs;453;Liftarms & Triangles / Liftarms, Triangles;1995;10
443;Service Packs;445;Aquazone Accessories;1995;21
443;Service Packs;454;Spaceport Accessories;1995;35
443;Service Packs;453;Small Tires;1995;8
443;Service Packs;453;Liftarms & Triangles / Liftarms, Triangles etc.;1995;12
443;Service Packs;453;Worm Gear Boxes;1995;12
443;Service Packs;452;Space Accessories;1996;22
443;Service Packs;453;9V Battery Box;1996;1
443;Service Packs;453;Micro Motor;1996;4
443;Service Packs;453;LEGO TECHNIC Storage Case;1996;1
443;Service Packs;453;Liftarms & Triangles;1996;12
443;Service Packs;453;Plates & Gear Racks;1996;16
443;Service Packs;453;Toggle Joints & Connectors;1996;64
443;Service Packs;446;Belville Hospital Accessories;1996;4
443;Service Packs;456;Wagon Plate, Red (6 x 28);1996;1
443;Service Packs;453;Loading Grabs;1996;3
443;Service Packs;456;Lighting Brick;1996;4
443;Service Packs;454;Town Accessories;1996;47
443;Service Packs;451;House;1997;28
443;Service Packs;457;Wild West Accessories;1997;37
443;Service Packs;454;Headgear (Hats and Hair);1997;31
443;Service Packs;451;Bathroom Accessories;1997;13
443;Service Packs;451;Kitchen Accessories;1997;14
443;Service Packs;451;Floor Plate 1/2;1997;1
443;Service Packs;451;Floor Plate 1/1;1997;1
443;Service Packs;451;Andrea;1997;1
443;Service Packs;453;Gears & Differentials;1997;23
443;Service Packs;453;Small Beams and Plates;1997;26
443;Service Packs;453;Compressor Pump;1997;7
443;Service Packs;453;Elastic Bands;1997;1
443;Service Packs;453;Angle Beams;1997;8
443;Service Packs;453;Angle Pieces;1997;20
443;Service Packs;453;Pneumatic Cylinder 1.25;1997;1
443;Service Packs;453;Cross Axles;1998;18
443;Service Packs;453;9v Motor with gear reduction;1998;1
443;Service Packs;447;Castle Accessories;1998;36
443;Service Packs;445;Aquazone Accessories;1998;19
443;Service Packs;444;Adventurer's Accessories;1998;27
443;Service Packs;446;Belville Beach Accessories;1998;11
443;Service Packs;452;Space Accessories;1998;19
443;Service Packs;454;Crane and Digger Accessories;1998;14
443;Service Packs;454;Divers' Accessories;1998;37
443;Service Packs;451;Floor Plate;1998;1
443;Service Packs;453;Racks & Pivots;1998;12
443;Service Packs;453;Toggle Joints & Connectors / Pegs, Bushings, & Couplers;1998;60
443;Service Packs;453;Silver Wheels;1999;4
443;Service Packs;451;Garden Set;1999;18
443;Service Packs;451;Kitchen Set;1999;24
443;Service Packs;451;Beauty Set;1999;25
443;Service Packs;454;Space Port Accessories;1999;16
443;Service Packs;454;RES-Q Equipment (Tools);1999;31
443;Service Packs;451;Carry and Shopping Accessories;1999;12
443;Service Packs;457;Wild West Accessories;1999;48
443;Service Packs;446;Fairy Tale Accessories;1999;25
443;Service Packs;454;Decorated Elements;1999;19
443;Service Packs;453;Pulleys and Rubber Belts;1999;14
443;Service Packs;453;Cyber Slam Accessories;1999;11
443;Service Packs;453;Fiber Optic Cables;2000;8
443;Service Packs;451;Bracelet;2000;20
443;Service Packs;456;Light Unit for Train;2001;4
443;Service Packs;452;Life on Mars Accessories;2001;48
443;Service Packs;451;Emma;2011;9
458;Sports;462;Light Poles;1998;101
458;Sports;462;World Team Player - Limited Edition (Netherlands);1998;4
458;Sports;462;Medic's Station;1998;78
458;Sports;462;World Team Player - Limited Edition (England);1998;4
458;Sports;462;World Team Player;1998;4
458;Sports;462;Field Accessories;1998;50
458;Sports;462;Dutch National Player;1998;4
458;Sports;462;World Cup UK Starter Set;1998;7
458;Sports;462;Camera Tower;1998;100
458;Sports;462;German National Player;1998;4
458;Sports;462;English Player;1998;4
458;Sports;462;Austrian Player;1998;4
458;Sports;462;Commentator and Press Box;1998;94
